youtube_id,title,publishedAt,channel_name
9sm4sT4MgUc,"Licensure Commission - May 7, 2021",2021-05-07T15:43:36Z,MS Board of Education Live Stream
ISGXAj2j58c,2021 Mississippi Teacher of the Year and Mississippi Administrator of the Year Ceremony,2021-04-29T21:32:43Z,MS Board of Education Live Stream
ZRfVrGf_Nag,"Mississippi Board of Education - April 15, 2021",2021-04-15T16:52:50Z,MS Board of Education Live Stream
hQ8ZSUMF_2M,"Commission on School Accreditation - April 1, 2021",2021-04-01T17:36:36Z,MS Board of Education Live Stream
NeHyLlmMgNY,"Mississippi Board of Education - March 18, 2021",2021-03-11T16:59:02Z,MS Board of Education Live Stream
efyIPGbronM,"Licensure Commission - March 5, 2021",2021-03-05T16:27:11Z,MS Board of Education Live Stream
tSdkJh3mZig,"Mississippi Board of Education - February 18, 2021",2021-02-25T17:49:17Z,MS Board of Education Live Stream
gEAamP4bQ-A,"Mississippi Board of Education - January 21, 2021",2021-01-21T19:26:26Z,MS Board of Education Live Stream
Lduftgim4Tw,"Licensure Commission - January 8, 2021",2021-01-08T16:48:18Z,MS Board of Education Live Stream
HhsVJfJBo4U,"Mississippi Board of Education - December 17, 2020",2020-12-17T18:06:19Z,MS Board of Education Live Stream
mAJybcHjPYM,"Commission on School Accreditation - December 10, 2020",2020-12-10T17:07:43Z,MS Board of Education Live Stream
hIM6W2KKlXY,"Commission on School Accreditation - December 3, 2020",2020-12-03T16:16:16Z,MS Board of Education Live Stream
qbS_B2xicd8,"Accountability Task Force - November 16, 2020",2020-11-16T17:06:35Z,MS Board of Education Live Stream
w8IJngvtnuU,"Licensure Commission - November 6, 2020",2020-11-06T17:18:09Z,MS Board of Education Live Stream
sNMGsCzudxg,"Mississippi Board of Education - October 15, 2020",2020-10-15T16:52:01Z,MS Board of Education Live Stream
-B5vFAbqcxo,"Accountability Task Force - October 6, 2020",2020-10-06T16:35:55Z,MS Board of Education Live Stream
k5FLfVgOy-0,"Commission on School Accreditation - October 1, 2020",2020-10-01T15:37:26Z,MS Board of Education Live Stream
mIMlE6AleC4,"Mississippi Board of Education - September 24, 2020",2020-09-24T16:31:30Z,MS Board of Education Live Stream
2WqQK3-EFkA,"Licensure Commission - September 11, 2020",2020-09-11T15:32:17Z,MS Board of Education Live Stream
ub6gkVrpdHk,"Mississippi Board of Education - August 27, 2020",2020-08-27T17:14:07Z,MS Board of Education Live Stream
GBKLyalKaJU,"Accountability Task Force - August 26, 2020",2020-08-26T16:38:38Z,MS Board of Education Live Stream
8A4F0SnIL5o,MS Board of Education Live Stream Live Stream,2020-08-26T13:53:20Z,MS Board of Education Live Stream
va3tAQf0nEg,"Commission on School Accreditation - August 6, 2020",2020-08-06T19:19:51Z,MS Board of Education Live Stream
E6j0l-xF3WI,"Mississippi Board of Education - August 6, 2020",2020-08-06T16:25:35Z,MS Board of Education Live Stream
