youtube_id,title,publishedAt,channel_name
GKFWtSCrKLs,Unit 3 Lesson 6: Random Numbers,2023-08-11T06:51:52Z,Nevada Department of Education
d70oB0AqBGU,Unit 3 Lesson 3: Drawing in Game Lab,2023-08-11T06:51:00Z,Nevada Department of Education
pATEcrqunGs,Unit 3 Lesson 5: Variables,2023-08-11T06:49:54Z,Nevada Department of Education
73wBqcCyl2w,Unit 2 Chapter 3 Lesson 3,2023-08-11T06:48:05Z,Nevada Department of Education
VHMh9TiJlqM,Unit 2 Chapter 3 Lesson 2,2023-08-11T06:47:22Z,Nevada Department of Education
RgJEjLLxAMM,Unit 2 Chapter 3 Lesson 1,2023-08-11T06:46:00Z,Nevada Department of Education
j3KLGgliGbA,Unit 2 Chapter 2 Lesson 3,2023-08-11T06:45:26Z,Nevada Department of Education
o0FrtG9_eoQ,Unit 2 Chapter 2 Lesson 2,2023-08-11T06:44:17Z,Nevada Department of Education
CQHNtpYpLAI,Unit 2 Chapter 2 Lesson 1,2023-08-11T06:43:12Z,Nevada Department of Education
OJ0YFuK71LU,Unit 2 Chapter 1 Lesson 5,2023-08-11T06:42:19Z,Nevada Department of Education
XPWkO36MCBs,Unit 2 Chapter 1 Lesson 4,2023-08-11T06:42:01Z,Nevada Department of Education
Bpe5kAp2a2k,Unit 2 Chapter 1 Lesson 3,2023-08-11T06:41:19Z,Nevada Department of Education
B8YlMZLbF9o,Unit 2 Chapter 1 Lesson 2,2023-08-11T06:40:21Z,Nevada Department of Education
lM7b9DT1GMg,Unit 2 Chapter 1 Lesson 1,2023-08-11T06:39:29Z,Nevada Department of Education
QNypaM0V7Eg,Unit 1 Chapter 3 Guide to an Area Project,2023-08-11T06:37:18Z,Nevada Department of Education
PVRCATmkXwg,Unit 1 Chapter 3 Lesson 8,2023-08-11T06:37:03Z,Nevada Department of Education
L36qecvNZFo,Unit 1 Chapter 3 Lesson 7,2023-08-11T06:36:26Z,Nevada Department of Education
s5-cCTuyiQo,Unit 1 Chapter 3 Lesson 6,2023-08-11T06:35:39Z,Nevada Department of Education
NSvTFR13ibA,Unit 1 Chapter 3 Lesson 5,2023-08-11T06:34:48Z,Nevada Department of Education
qh_5zsKK4oA,Unit 1 Chapter 3 Lesson 4,2023-08-11T06:33:50Z,Nevada Department of Education
xBdDRmR4z50,Unit 1 Chapter 3 Lesson 3,2023-08-11T06:33:02Z,Nevada Department of Education
Xogtgo7wU8k,Unit 1 Chapter 3 Lesson 2,2023-08-11T06:31:55Z,Nevada Department of Education
9Y-jKvhAaGg,Unit 1 Chapter 3 Lesson 1,2023-08-11T06:30:54Z,Nevada Department of Education
a0aSrX9E0k8,Unit 1 Chapter 2 If Then Adventure Project,2023-08-11T06:29:25Z,Nevada Department of Education
qu3Iiab_Mpw,Unit 1 Chapter 2 Famous Innovator Project,2023-08-11T06:28:19Z,Nevada Department of Education
oIY1po3pcH4,Unit 1Chapter 2 Projects Overview,2023-08-11T06:26:56Z,Nevada Department of Education
0shkXrIhh8c,Unit 1 Chapter 2 Lesson 3,2023-08-11T06:25:33Z,Nevada Department of Education
pW766SbOC3k,Unit 1 Chapter 2 Lesson 2,2023-08-11T06:24:43Z,Nevada Department of Education
