youtube_id,title,publishedAt,channel_name
dA_SYC2uj7A,CT State Advisory Council for Special Education (Membership Meeting) - 3/17/23,2023-03-18T02:53:42Z,CT State Department of Education
UnYIihW2DsU,CT State Advisory Council for Special Education (Legislative Committee) - 3/16/23,2023-03-17T04:59:13Z,CT State Department of Education
KuDi2YS3Sm4,CSDE Summer Enrichment Grant Program Informational Webinar,2023-03-16T19:21:16Z,CT State Department of Education
zOj23NETaQQ,"Talk Tuesday, February 7, 2023",2023-03-10T18:25:01Z,CT State Department of Education
Hyqp5H4KvO8,"Talk Tuesday, March 7, 2023",2023-03-10T18:24:51Z,CT State Department of Education
MvEkJO5n5oU,"Talk Tuesday, February 21, 2023",2023-03-10T18:17:12Z,CT State Department of Education
k0QLws7tQ3k,SMC RFP Process Open Office Hour Discussion: 3.10.23 9am-10am,2023-03-10T18:13:05Z,CT State Department of Education
5ZnJPzx_p0I,Interagency Council for Ending the Achievement Gap - 3/7/23,2023-03-08T07:44:27Z,CT State Department of Education
15yVjI9I9rI,CT State Advisory Council for Special Education (Legislative Committee) - 3/2/23,2023-03-03T06:04:48Z,CT State Department of Education
AL3TOf1WfOQ,State Board of Education Meeting  3/1/2023,2023-03-01T21:37:31Z,CT State Department of Education
-hs5t7bpKew,"E-Learning Series on Attendance, Session III, with Attendance Works",2023-02-27T14:35:35Z,CT State Department of Education
KVnxvWAcT38,CT State Advisory Council for Special Education (Executive Committee) - 2/22/23,2023-02-23T04:48:27Z,CT State Department of Education
-dfrhLY9yHo,CT State Advisory Council for Special Education (Full Council) - 2/22/23,2023-02-23T03:52:48Z,CT State Department of Education
SvsW4zzpUJ8,CSDE/DAS CTSource Training for NSLP Sponsors,2023-02-22T19:01:51Z,CT State Department of Education
QD89A03RyPc,"E-Learning Series on Attendance with Attendance Works, February 9, 2023",2023-02-21T21:01:21Z,CT State Department of Education
ORrQE2Ob-OE,CT SAT 2023 SSD Coordinator Training,2023-02-14T14:06:43Z,CT State Department of Education
tUKRWGeNcW4,CT SAT 2023 Test Coordinator Training,2023-02-14T13:57:48Z,CT State Department of Education
UW7LrMIIcsQ,"Talk Tuesday, January 10, 2023",2023-02-03T14:12:33Z,CT State Department of Education
